profesor,url,komentar
Dogša Matej,https://profesorji.net/profesor/feri/uni/matej-dogsa,Napisal:Nina Kokolmoč komentarja:-1+3Super asistent. Obvladastrinjam sene strinjam se
Domajnko Jure,https://profesorji.net/profesor/feri/uni/jure-domajnko,moč komentarja:-0+12Domejnko :=)strinjam sene strinjam se
Domajnko Jure,https://profesorji.net/profesor/feri/uni/jure-domajnko,moč komentarja:-1+6Legendastrinjam sene strinjam se
Domajnko Jure,https://profesorji.net/profesor/feri/uni/jure-domajnko,moč komentarja:-0+3domeeJNKOstrinjam sene strinjam se
Domajnko Jure,https://profesorji.net/profesor/feri/uni/jure-domajnko,"Napisal:Andrew Tatemoč komentarja:-0+2My best Student in the Real World Discord Server.
Drinks sparkling water and does a daily sparring with Tristan. Real Gstrinjam sene strinjam se"
Domajnko Jure,https://profesorji.net/profesor/feri/uni/jure-domajnko,"Napisal:Aco Radić Legendomoč komentarja:-0+1The sky has turned red on the day the earth died, for us it is too late.strinjam sene strinjam se"
Domajnko Jure,https://profesorji.net/profesor/feri/uni/jure-domajnko,"moč komentarja:-0+0Daleč najboljši asistent na tem gnilem faksu. Da bi Džuro mel več predmetov, bi se faks delal z veseljem. You go Džuro!!strinjam sene strinjam se"
Domajnko Jure,https://profesorji.net/profesor/feri/uni/jure-domajnko,"Napisal:Elon M.moč komentarja:-0+0V redu asistent ampak glede Cybertrucka pa se moti, to je najlepši avto vseh časov.strinjam sene strinjam se"
Domen Verber,https://profesorji.net/profesor/feri/uni/domen,"moč komentarja:-9+33Zna programirat super samo razlagat ne zna najbolš...boljše, da bi bil programer ne pa profesorstrinjam sene strinjam se"
Domen Verber,https://profesorji.net/profesor/feri/uni/domen,"moč komentarja:-1+22Prosojnice so izredno slabe, z njimi si dejansko ne moreš pomagati. Če ne hodiš na predavanja in tam redno ne delaš zapiskov, ni možnosti da se česa naučiš z njegovih prosojnic, ki poleg vsega vsebujejo še veliko napak. Zahteva, da se učiš dobesedno oz piflaš. Če napišeš s svojimi besedami ti da 0 točk, ker baje ne razume kako si to mislil. Ne ocenjuje objektivno, vtika se v male, nepomembne malenkosti in preprosto ne ve pogledati celotne slike. Nič čudnega torej ni, da na kolokviju dobiš 0 točk za odgovor, ki je praktično pravilen (napisan pa ni dobesedno z njegovimi besedami). Kolokviji in izpiti sicer niso težki, vedno da 10 teoretičnih vprašanj. Če pišeš preveč ne narediš, če pišeš premalo ne narediš, če pišeš s svojimi besedami ne narediš. V bistvu išče neznanje in ne znanja.strinjam sene strinjam se"
Domen Verber,https://profesorji.net/profesor/feri/uni/domen,moč komentarja:-2+16Njegovi izpiti so kr nekaj. Tudi če boš celi izpit prešvinglo ne boš naredo.strinjam sene strinjam se
Domen Verber,https://profesorji.net/profesor/feri/uni/domen,moč komentarja:-0+13Dela selekcijo dva tedna se prej začnite učit ali pa kolokvije vzamite resnostrinjam sene strinjam se
Domen Verber,https://profesorji.net/profesor/feri/uni/domen,moč komentarja:-3+16nihce ga ne razumestrinjam sene strinjam se
Domen Verber,https://profesorji.net/profesor/feri/uni/domen,"moč komentarja:-1+9Kot že rečeno - odličen programer, šlampast profesor.strinjam sene strinjam se"
Domen Verber,https://profesorji.net/profesor/feri/uni/domen,"moč komentarja:-1+2V višjih letnikih reciklira stare prosojnice, predavanja so dolgočasna, neuporabna (en google search ti bo več znanja podal) monotona in tiha (govori kot, da smo na vsi na razdalji 3m od njega). Da ne govorim o tem kakšne kolokvije in izpite daje.. za kozlat. So brez repa in glave, pri nekaterih njegovih predmetih moreš znati vse na pamet, pri drugih pa moreš razvozlat uganke v vprašanjih, da razumeš kako je on to sploh mislil. Kot je že bilo dosti krat omenjeno tukaj - dela selekcijo. Poskušaj prešvinglat, drugače nima smisla.strinjam sene strinjam se"
Domen Verber,https://profesorji.net/profesor/feri/uni/domen,"moč komentarja:-10+9Profesor res obvlada programiranje in to kar poučuje. Lepo razlaga...

Je pa en problem. Prosojnice so polne napak, le te ureja kar med predavanji samimi. V prvemu letniku, ko še nisem imel pojma o programiranju mi take prosojnice niso ranvo koristile, ko pa so bile polne napak in si se tako učil nekaj kar je bilo narobe.

Pa tudi začetnikom (ki jih je bilo v prvemu letniku več kot pol) se ne posveča dovolj.

Pri predmetu Osnove IKT sem imel predmet komaj šest samo zaradi tega, ker je g. Domen se odločil kar neko programiranje not dat. Kot da ni dovolj programiranja pri ostalih predmetih. Nekaterim je bil pa predmet priznan, ker so v srednji imeli isti predmet in grem stavit, da tam ni bilo programiranja. V glavnem, totalno ne fer!strinjam sene strinjam se"
Domen Verber,https://profesorji.net/profesor/feri/uni/domen,moč komentarja:-15+11legendastrinjam sene strinjam se
Domen Verber,https://profesorji.net/profesor/feri/uni/domen,"moč komentarja:-10+3Profesor Verber res zahteva veliko učenja ampak, če se naučiš tudi pri njemu nebi smelo biti problema. Folk na faksu ste ne pa v osnovni soli, bo treba zvezek pa kulico u roke uzet pa se ucit. Ni to biologija iz osnovne sole XY pa XX kromosomi. 
5/5 za odličnega profesorjastrinjam sene strinjam se"
Domen Verber,https://profesorji.net/profesor/feri/uni/domen,moč komentarja:-11+3Super profesor.strinjam sene strinjam se
Domiter Vid,https://profesorji.net/profesor/feri/uni/vid-domiter,moč komentarja:-3+13Car v pravem pomenu besede.strinjam sene strinjam se
Domiter Vid,https://profesorji.net/profesor/feri/uni/vid-domiter,"moč komentarja:-3+5Najslabši asistent, kar sem ga imela na FERI-ju. Vse je razlagal na hitro, da je bil le čim prej fertik. Zgodilo se pa se je tudi, da mi nekaj ni šlo: Ja, saj boste vi to doma naštudirali, kak je treba naredit, meni zdaj ne gre, ne vem zakaj.

Ja, :S Hvala bogu, da ga nimam več!strinjam sene strinjam se"
Domiter Vid,https://profesorji.net/profesor/feri/uni/vid-domiter,moč komentarja:-3+3bil je okstrinjam sene strinjam se
Dragana Božović,https://profesorji.net/profesor/feri/uni/bozovic-dragana,"moč komentarja:-5+135glede na to da je stara samo 26, pa ima magisterij iz matematike bi rekel samo WOW... zelo prijazna, vedno pomaga, na govorilnih urah ti res pomaga in si vzame čas... pa še zelo dobr zgleda hehe :Dstrinjam sene strinjam se"
Dragana Božović,https://profesorji.net/profesor/feri/uni/bozovic-dragana,"moč komentarja:-2+74Ena beseda: Wow. Če bi vsi asistenti snov tako dobro razložili, bli vedno pripravljeni pomagat, bli fer in imeli smisel za humor kot Dragana bi svet bil lepši. 11/10strinjam sene strinjam se"
Dragana Božović,https://profesorji.net/profesor/feri/uni/bozovic-dragana,moč komentarja:-2+69Majstorijastrinjam sene strinjam se
Dragana Božović,https://profesorji.net/profesor/feri/uni/bozovic-dragana,"moč komentarja:-6+71razlaganje snovi 9.5/10
posvečanje študentom 10/10
prijaznost 10/10
izgled 11/10strinjam sene strinjam se"
Dragana Božović,https://profesorji.net/profesor/feri/uni/bozovic-dragana,"moč komentarja:-5+57Prijazna, dobro nauči in vedno prisluhne težavam študentov.strinjam sene strinjam se"
Dragana Božović,https://profesorji.net/profesor/feri/uni/bozovic-dragana,moč komentarja:-9+48Pado letnik samo da sem jo lahko gledal se eno leto. Dal bi zivljenje samo da bi lahko slisal kak prdne preko walkie-talkija. Niam pojma kaj govori jo pa z veseljem poslusam.strinjam sene strinjam se
Dragana Božović,https://profesorji.net/profesor/feri/uni/bozovic-dragana,moč komentarja:-4+40Najboljša asistentka na fakulteti :)strinjam sene strinjam se
Dragana Božović,https://profesorji.net/profesor/feri/uni/bozovic-dragana,"moč komentarja:-6+37bolj jo gledam, rajši jo mam

vidstrinjam sene strinjam se"
Dragana Božović,https://profesorji.net/profesor/feri/uni/bozovic-dragana,"moč komentarja:-7+31najboljša asiastenka/asistent ki sem jih kdaj spoznal.Vsi tukaj omenjajo njen izgled, in je res da je gospa(po novem so vse gospe) zelooo luštna in prikupna, istočasno poda najboljšo razlago kateregakoli matematičnega problema ki sem ga srečal. 

V prihodnosti mogoče top profesorica na UM.strinjam sene strinjam se"
Dragana Božović,https://profesorji.net/profesor/feri/uni/bozovic-dragana,Napisal:pervmoč komentarja:-4+28Če bi pri vajah klicala pred tablo bi se jaz vedno sam javilstrinjam sene strinjam se
Dragana Božović,https://profesorji.net/profesor/feri/uni/bozovic-dragana,"moč komentarja:-6+24tolk je huda da ne briga te vec ura
studiras rime vidis vse razn vektorjeve in in matrikine kulture. 
hja tak je blo. fajn. ker ce poslusas se naucis:)strinjam sene strinjam se"
Dragana Božović,https://profesorji.net/profesor/feri/uni/bozovic-dragana,"Napisal:rLpmoč komentarja:-3+16K uram matematike hodil zgolj zaradi nje, matematika se ti pri njenih urah zdi čist ok. 11/10 would attend againstrinjam sene strinjam se"
Dragana Božović,https://profesorji.net/profesor/feri/uni/bozovic-dragana,"moč komentarja:-5+17Top! Najboljša profa na celom UM! Zelo dobro razloži, potrpežljiva, študentom vedno na voljo. Če želite razumeti, vam bo petkrat razložil eno stvar.strinjam sene strinjam se"
Dragana Božović,https://profesorji.net/profesor/feri/uni/bozovic-dragana,"Napisal:Draga Draganamoč komentarja:-4+10Vaše vaje so fanTastične . Moja prisotnost 
je bila bolj Odsotne narave . Kljub 
oceni pod 6 sem se pri vašem Predmetu veliko naučil .

Lp,
Le pozdrav,strinjam sene strinjam se"
Dragana Božović,https://profesorji.net/profesor/feri/uni/bozovic-dragana,moč komentarja:-4+9A nego sto nego je najbolji asistent na FERI crnogorka. Legenda od zene!strinjam sene strinjam se
Dragana Božović,https://profesorji.net/profesor/feri/uni/bozovic-dragana,"moč komentarja:-3+7Po končanem do diplomcu lahko rečem, da je ona bila najboljši pedagog ki sem ga kdaj imel. Če bi vsi bili taki bi svet bil dosti boljši.strinjam sene strinjam se"
Dragana Božović,https://profesorji.net/profesor/feri/uni/bozovic-dragana,"moč komentarja:-3+6Asistenka je super. Na izpitu je prisla do mene, videla da imam nekaj narobe, mi vzela svincnik in zacela pisati po izpitni poli, da mi je razlozla napako, ki sem jo imel.strinjam sene strinjam se"
Dragana Božović,https://profesorji.net/profesor/feri/uni/bozovic-dragana,"moč komentarja:-9+9Edini hate komentar:
""Najbrž sem edini študent, ki ne meni, da je Dragana super. Sestavlja zelo težke kolokvije in ocenjuje prestrogo, sploh ne upošteva postopkov. Priznam pa, da fajn razlaga.""

WDYMM to tak literaly delajo vsi ostali. Matematika je.. Zraven tega pa je pri nas enkrat naredila napako in je vsem dala 25% iz tiste naloge nevem v keri diluzije je bil ta..strinjam sene strinjam se"
Dragana Božović,https://profesorji.net/profesor/feri/uni/bozovic-dragana,"moč komentarja:-3+2Im in love, k mat hodim zaradi njestrinjam sene strinjam se"
Dragana Božović,https://profesorji.net/profesor/feri/uni/bozovic-dragana,moč komentarja:-8+3Lepa postava waw (srček emoji)strinjam sene strinjam se
Dragana Božović,https://profesorji.net/profesor/feri/uni/bozovic-dragana,"moč komentarja:-10+3Najbrž sem edini študent, ki ne meni, da je Dragana super. Sestavlja zelo težke kolokvije in ocenjuje prestrogo, sploh ne upošteva postopkov. Priznam pa, da fajn razlaga.strinjam sene strinjam se"
Dragana Božović,https://profesorji.net/profesor/feri/uni/bozovic-dragana,Napisal:wolfmoč komentarja:-38+31Dominantna pri matematiki kot tudi nekje drugje (povem iz lastnih izkušenj).strinjam sene strinjam se
Družovec Marjan,https://profesorji.net/profesor/feri/uni/druzovec,"Napisal:Mihamoč komentarja:-39+84Ta človek je absolutno najbolj prilagodljiv profesor, kar jih je. Vedno se da vse zmenit z njim in lahko smo samo srečni, da mamo kak njehov predmet!strinjam sene strinjam se"
Družovec Marjan,https://profesorji.net/profesor/feri/uni/druzovec,"moč komentarja:-29+68Pošten, zanesljiv in predvsem prilagodljiv profesor! Zmeraj dosegljiv in kar je zelo pomembno, VEDNO na strani študenta!strinjam sene strinjam se"
Družovec Marjan,https://profesorji.net/profesor/feri/uni/druzovec,"moč komentarja:-6+44pomojem če bi mu kdo napiso v test to kaj ma on na prosojnicah, bi mu on vse prečrtal in rekel da to kaj je napisano od ne razume kaj smo mu hotli povedat, dragi profesor... potem veste kako se nekateri pocutimo po testu... pri predavanjih pa itak bere iz prosojnic... pa  to kaj razlaga ni nobenemu nic jasno... sploh pa nevem kaj ta predmet dela na smeri ITK-VS... vec kot polovico vsebine predmeta mislim da ne spada v smer ITja.strinjam sene strinjam se"
Družovec Marjan,https://profesorji.net/profesor/feri/uni/druzovec,"moč komentarja:-8+39slabo... učil nas na ITK ... živa katastrofa... na predavanjih razlagal bog ve kaj, itak noben ni razumel... potem pa grozno kompliciral pri kolokvijih z ocenjevanjem... pravi lojz jestrinjam sene strinjam se"
Družovec Marjan,https://profesorji.net/profesor/feri/uni/druzovec,Napisal:Menjaj sluzbomoč komentarja:-5+30Sramota od profesorja. Gradiva pa tudi ni... Z tistimi par stavki na slajdih njegovih si nemoreš nič pomagat. Svojega pa si na predavanjih nemoreš napisat ker nezna predavat.strinjam sene strinjam se
Družovec Marjan,https://profesorji.net/profesor/feri/uni/druzovec,"Napisal:It Studentmoč komentarja:-3+26Edini predmet na ITju k se jočeš zraven k se moraš učiti.
Vse na pamet, nič ne smeš s svojimi besedami, vse mora biti isto kot na slajdih. Pač, človek je bister ni pa profesor.
In tudi predava kot da mu je vseeno to se pa odseva na prisotnost njegovih predavanj....strinjam sene strinjam se"
Družovec Marjan,https://profesorji.net/profesor/feri/uni/druzovec,"moč komentarja:-4+26Mogoče se ti zdi kot neka mirna dušica, pa vedno prijazen pa nasmejan, itd. Ampak njegov izpit odraža neko čist drugo osebo.strinjam sene strinjam se"
Družovec Marjan,https://profesorji.net/profesor/feri/uni/druzovec,Napisal:Mihamoč komentarja:-1+19Upam da mu odpadejo usi zobi in da bi se ukipu po stopnicah.strinjam sene strinjam se
Družovec Marjan,https://profesorji.net/profesor/feri/uni/druzovec,"moč komentarja:-0+14Čeprav je bil prilagodljiv glede kolokvijev, je še en teden pred izpitom izrekel, da bodo vprašanja ista iz prejšnjih kolokvijev vendar temu ni bilo tako.strinjam sene strinjam se"
Družovec Marjan,https://profesorji.net/profesor/feri/uni/druzovec,moč komentarja:-37+51Po mojih izkušnjah eden najboljših profesorjev na FERI-ju.strinjam sene strinjam se
Družovec Marjan,https://profesorji.net/profesor/feri/uni/druzovec,"Napisal:heldersonmoč komentarja:-25+39Žalostno samo, da predava veliko predmetov v katerih je bistveno rpemalo strokovno podkovan...strinjam sene strinjam se"
Družovec Marjan,https://profesorji.net/profesor/feri/uni/druzovec,"moč komentarja:-0+9Na predavanjih prijazen, ampak dolgočasen. Pri ocenjevanju pa nelogičen in zavajajoč.strinjam sene strinjam se"
Družovec Marjan,https://profesorji.net/profesor/feri/uni/druzovec,"moč komentarja:-0+7Če bi primerjal pravljice za lahko noč pa njegova predavanja bi polek njegovih predavanj prej zaspal. Bere s powerpointov ko prije do kolokvija pa ""powerpointi niso dovolj za pozitivno"". Pri pol vprašanjih ga boli ker si mu napiso preveč pri pol ga boli ker si mu premalo. Da bi v navodila napiso ke vse ce od tebe pa je prevec dela za tega penzionista.strinjam sene strinjam se"
Družovec Marjan,https://profesorji.net/profesor/feri/uni/druzovec,"moč komentarja:-0+6Zelo žalosten človek.
Pri predavanjih bere z slajdov in razlaga tak monotono da se truditi moraš da ne zaspiš zraven. Tiste stvari ki zraven razlaga pa tak ne razumeš sploh kaj ti proba rečti. Na kolokvijih je tudi katastrofa napišeš kot je na slajdih pa reče da ni dovolj. Kako tako aroganten in nepravičen človek lahko še uči res nevem ampak bi mu bil že čas da gre v pokoj.strinjam sene strinjam se"
Družovec Marjan,https://profesorji.net/profesor/feri/uni/druzovec,moč komentarja:-0+6Nena zna ocenjevat for shitstrinjam sene strinjam se
Družovec Marjan,https://profesorji.net/profesor/feri/uni/druzovec,moč komentarja:-3+9DOUGCAJT ZZZZZZZZZZZZZZZZstrinjam sene strinjam se
Družovec Marjan,https://profesorji.net/profesor/feri/uni/druzovec,"Napisal:Mlinamoč komentarja:-0+2Prineste par monsterov na njegova predavanja. Slajdi pa niso niti približno dovolj da napraviš predmet, literature pa tud ni, kolikor vem. Kak se torej naučiš? Vso srečo.strinjam sene strinjam se"
Družovec Marjan,https://profesorji.net/profesor/feri/uni/druzovec,Napisal:medijskeyolomoč komentarja:-0+2gospod profesor ni primerern za poučevanjestrinjam sene strinjam se
Družovec Marjan,https://profesorji.net/profesor/feri/uni/druzovec,"Napisal:Informativnomoč komentarja:-0+1Tip je zgubljen, ne ve kako ocenjevati sam ne ve kaj je pravilen odgovorstrinjam sene strinjam se"
Družovec Marjan,https://profesorji.net/profesor/feri/uni/druzovec,moč komentarja:-22+23najboljši...strinjam sene strinjam se
Družovec Marjan,https://profesorji.net/profesor/feri/uni/druzovec,"moč komentarja:-7+6Predaval bi lahko boljše, ima pa kr zanimivo snov pri predmetu UMS (seveda če jo sam dobro predelaš, z gradivom, če lahko tem prosojnicam sploh rečem gradivo, si nisem mel kaj začet, ampak če googlaš snov v angleščini je kr zanimiva).strinjam sene strinjam se"
